"","tract_name","pop_total","pop_total_25plus","median_household_income","pop_white","pop_black","pop_amerindian","pop_asian","pop_nativehawaii","pop_otherrace","pop_tworaces","pop_hispanic","mhinc_2544ages","mhinc_4465ages","fips_state_code","fips_county_code","tract","mhinc","pct_popam","pct_popas","pct_pophi","pct_popbl","pct_popwh","pct_pophp","pct_poptr","pct_popothr","pocrace","race_brks_nonwhiteasian","inc_brks"
"10921","Census Tract 2211, Essex County, Massachusetts",4374,3389,89213,4224,38,0,61,0,12,0,39,109375,103977,25,9,"221100",213352,0,1.4,0.9,0.9,96.6,0,0,0.3,1.8,"0-19%","$200k+"
"10922","Census Tract 2213, Essex County, Massachusetts",4557,3730,93125,4523,0,0,0,0,0,0,34,107240,101861,25,9,"221300",209101,0,0,0.7,0,99.3,0,0,0,0.7,"0-19%","$200k+"
"10923","Census Tract 2513, Essex County, Massachusetts",3306,1901,32563,126,8,0,0,0,71,26,3075,30313,33828,25,9,"251300",64141,0,0,93,0.2,3.8,0,0.8,2.1,93.2,"90-100%","$50-74k"
"10924","Census Tract 2516, Essex County, Massachusetts",6175,3659,42871,971,218,11,124,0,49,51,4751,44707,43162,25,9,"251600",87869,0.2,2,76.9,3.5,15.7,0,0.8,0.8,80.6,"80-89%","$75-99k"
"10925","Census Tract 2531, Essex County, Massachusetts",5313,3832,77601,4524,187,0,151,0,0,120,331,87108,79835,25,9,"253100",166943,0,2.8,6.2,3.5,85.1,0,2.3,0,9.7,"0-19%","$150-199k"
"10926","Census Tract 2532.03, Essex County, Massachusetts",4389,3052,153264,3834,36,0,251,0,0,97,171,214886,185313,25,9,"253203",400199,0,5.7,3.9,0.8,87.4,0,2.2,0,4.7,"0-19%","$200k+"
"10927","Census Tract 2604.02, Essex County, Massachusetts",6436,4497,101204,5669,178,0,69,0,0,0,520,80526,121538,25,9,"260402",202064,0,1.1,8.1,2.8,88.1,0,0,0,10.9,"0-19%","$200k+"
"10928","Census Tract 2605, Essex County, Massachusetts",3751,2709,89388,3302,114,0,0,0,0,22,313,100521,105781,25,9,"260500",206302,0,0,8.3,3,88,0,0.6,0,11.3,"0-19%","$200k+"
"10929","Census Tract 2607, Essex County, Massachusetts",4858,3372,58038,3393,16,0,16,0,14,70,1349,58792,71406,25,9,"260700",130198,0,0.3,27.8,0.3,69.8,0,1.4,0.3,28.1,"20-39%","$100-149k"
"10930","Census Tract 2651.01, Essex County, Massachusetts",3756,2720,96534,3526,0,0,57,0,0,45,128,106094,135066,25,9,"265101",241160,0,1.5,3.4,0,93.9,0,1.2,0,3.4,"0-19%","$200k+"
"10931","Census Tract 2682, Essex County, Massachusetts",6210,4604,92500,5542,184,0,259,0,171,37,17,125316,128839,25,9,"268200",254155,0,4.2,0.3,3,89.2,0,0.6,2.8,3.3,"0-19%","$200k+"
"10932","Census Tract 2041.02, Essex County, Massachusetts",4983,3148,67599,3664,332,0,100,0,5,174,708,81438,76000,25,9,"204102",157438,0,2,14.2,6.7,73.5,0,3.5,0.1,20.9,"20-39%","$150-199k"
"10933","Census Tract 2059, Essex County, Massachusetts",4478,2847,69375,1593,424,0,388,0,177,85,1811,75278,73448,25,9,"205900",148726,0,8.7,40.4,9.5,35.6,0,1.9,4,49.9,"40-59%","$100-149k"
"10934","Census Tract 2068, Essex County, Massachusetts",3728,2495,21648,767,587,5,202,0,17,55,2095,30556,21031,25,9,"206800",51587,0.1,5.4,56.2,15.7,20.6,0,1.5,0.5,72,"60-79%","$50-74k"
"10935","Census Tract 2103, Essex County, Massachusetts",8713,7290,54741,7854,196,0,228,0,110,189,136,83250,85609,25,9,"210300",168859,0,2.6,1.6,2.2,90.1,0,2.2,1.3,3.8,"0-19%","$150-199k"
"10936","Census Tract 2176, Essex County, Massachusetts",8961,5159,92250,8500,125,0,102,0,0,41,193,159417,133945,25,9,"217600",293362,0,1.1,2.2,1.4,94.9,0,0.5,0,3.6,"0-19%","$200k+"
"10937","Census Tract 2233, Essex County, Massachusetts",5714,4100,104567,5464,0,0,38,0,0,1,211,96673,142663,25,9,"223300",239336,0,0.7,3.7,0,95.6,0,0,0,3.7,"0-19%","$200k+"
"10938","Census Tract 2503, Essex County, Massachusetts",2191,1199,40594,162,12,0,100,0,0,19,1898,41289,29792,25,9,"250300",71081,0,4.6,86.6,0.5,7.4,0,0.9,0,87.1,"80-89%","$50-74k"
"10939","Census Tract 2524, Essex County, Massachusetts",4467,2601,47125,938,199,0,75,0,27,0,3228,48015,55921,25,9,"252400",103936,0,1.7,72.3,4.5,21,0,0,0.6,76.8,"60-79%","$100-149k"
"10940","Census Tract 2514, Essex County, Massachusetts",5211,3008,52292,685,172,0,151,0,8,0,4195,40761,55787,25,9,"251400",96548,0,2.9,80.5,3.3,13.1,0,0,0.2,83.8,"80-89%","$75-99k"
"10941","Census Tract 2521.02, Essex County, Massachusetts",4129,2937,107059,3442,0,0,108,0,0,13,566,111793,131688,25,9,"252102",243481,0,2.6,13.7,0,83.4,0,0.3,0,13.7,"0-19%","$200k+"
"10942","Census Tract 2522.01, Essex County, Massachusetts",3290,2224,72672,2560,4,0,114,0,0,25,587,81422,97798,25,9,"252201",179220,0,3.5,17.8,0.1,77.8,0,0.8,0,17.9,"0-19%","$150-199k"
"10943","Census Tract 2523, Essex County, Massachusetts",7297,4866,62788,3507,119,0,33,0,52,46,3540,48693,89223,25,9,"252300",137916,0,0.5,48.5,1.6,48.1,0,0.6,0.7,50.1,"40-59%","$100-149k"
"10944","Census Tract 2526.01, Essex County, Massachusetts",7332,4846,68333,5538,203,0,398,0,0,188,1005,84722,105037,25,9,"252601",189759,0,5.4,13.7,2.8,75.5,0,2.6,0,16.5,"0-19%","$150-199k"
"10945","Census Tract 2532.05, Essex County, Massachusetts",4396,2822,180119,3831,81,0,291,0,0,11,182,189808,198750,25,9,"253205",388558,0,6.6,4.1,1.8,87.1,0,0.3,0,5.9,"0-19%","$200k+"
"10946","Census Tract 2542, Essex County, Massachusetts",5229,2987,79306,4481,70,19,210,0,7,120,322,84688,110655,25,9,"254200",195343,0.4,4,6.2,1.3,85.7,0,2.3,0.1,7.9,"0-19%","$150-199k"
"10947","Census Tract 2544.01, Essex County, Massachusetts",3724,2374,144432,2622,146,19,564,0,9,108,256,138125,185542,25,9,"254401",323667,0.5,15.1,6.9,3.9,70.4,0,2.9,0.2,11.3,"0-19%","$200k+"
"10948","Census Tract 2601, Essex County, Massachusetts",6278,4010,47292,2903,132,0,45,0,0,306,2892,66534,50625,25,9,"260100",117159,0,0.7,46.1,2.1,46.2,0,4.9,0,48.2,"40-59%","$100-149k"
"10949","Census Tract 2631, Essex County, Massachusetts",4545,3137,135882,4427,0,0,39,0,4,31,44,144917,163365,25,9,"263100",308282,0,0.9,1,0,97.4,0,0.7,0.1,1,"0-19%","$200k+"
"10950","Census Tract 2691, Essex County, Massachusetts",6964,5123,89433,6643,33,0,53,0,38,16,181,97452,101556,25,9,"269100",199008,0,0.8,2.6,0.5,95.4,0,0.2,0.5,3.1,"0-19%","$150-199k"
"10951","Census Tract 2022, Essex County, Massachusetts",5970,4209,135833,5708,0,0,53,0,0,86,123,156731,141719,25,9,"202200",298450,0,0.9,2.1,0,95.6,0,1.4,0,2.1,"0-19%","$200k+"
"10952","Census Tract 2046, Essex County, Massachusetts",5153,4019,84624,4315,287,0,21,0,0,54,476,84643,88906,25,9,"204600",173549,0,0.4,9.2,5.6,83.7,0,1,0,14.8,"0-19%","$150-199k"
"10953","Census Tract 2056, Essex County, Massachusetts",3992,2473,46052,2015,555,29,129,0,33,166,1065,45432,53879,25,9,"205600",99311,0.7,3.2,26.7,13.9,50.5,0,4.2,0.8,41.3,"40-59%","$75-99k"
